time_s,x_m,y_m,altitude_m,vz_m_s,speed_m_s,thrust_N
9.24499999999989,-0.2745826050671051,0.01215466492215453,589.3475861020429,9.47843467874727,9.478519087134531,0.0
9.26499999999989,-0.2753816562269989,0.012186439848054056,589.535164108412,9.279385650612697,9.279471718724484,0.0
9.28499999999989,-0.2761800011833115,0.012218143556877156,589.7187623081803,9.08045363368841,9.080541429702134,0.0
9.30499999999989,-0.276977623618492,0.012249776696271135,589.8983830184756,8.88163631855822,8.881725915220022,0.0
9.32499999999989,-0.27777450732834397,0.012281339932019212,590.0740285102506,8.682931397127362,8.683022872178093,0.0
9.344999999999889,-0.27857063628165185,0.012312833956380076,590.245701008308,8.48433656240147,8.484429999047371,0.0
9.364999999999888,-0.27936599465340967,0.012344259462383848,590.4134026913191,8.285849508255083,8.285944995700952,0.0
9.384999999999888,-0.2801605668604173,0.012375617148608863,590.5771356918399,8.0874679292004,8.0875655632379,0.0
9.404999999999887,-0.2809543375952381,0.012406907735696273,590.7369020963208,7.889189520141888,7.889289403819595,0.0
9.424999999999887,-0.28174729187527664,0.012438131948632072,590.8927039451122,7.691011976127241,7.691114220505156,0.0
9.444999999999887,-0.28253941509250696,0.012469290520158473,591.0445432324647,7.492932992089296,7.49303771709364,0.0
9.464999999999886,-0.2833306930658218,0.012500384187117188,591.1924219065241,7.294950262578625,7.29505759797597,0.0
9.484999999999886,-0.28412111211289065,0.012531413707070392,591.3363418693214,7.0970614814875255,7.097171567994165,0.0
9.504999999999885,-0.28491065911775276,0.012562379849469294,591.4763049767561,6.899264341763611,6.899377332313249,0.0
9.524999999999885,-0.285699321588101,0.01259328338499126,591.612313038575,6.701556535112851,6.7016725963048716,0.0
9.544999999999884,-0.2864870877198429,0.012624125087547667,591.744367818344,6.503935751687268,6.504055065462397,0.0
9.564999999999884,-0.28727394647813875,0.012654905732048168,591.8724710334137,6.306399679760677,6.306522445337325,0.0
9.584999999999884,-0.28805988767383606,0.012685626097410316,591.9966243548786,6.108946005388959,6.10907244151167,0.0
9.604999999999883,-0.2888449020432058,0.01271628697165513,592.1168294075292,5.911572412053444,5.911702759612948,0.0
9.624999999999883,-0.28962898132343906,0.012746889157375275,592.2330877697968,5.714276580285094,5.714411105392191,0.0
9.644999999999882,-0.2904121183497302,0.012777433476189412,592.3454009736906,5.517056187268265,5.517195184880093,0.0
9.664999999999882,-0.2911943071493904,0.012807920772637286,592.4537705047264,5.319908906421544,5.320052704635739,0.0
9.684999999999881,-0.29197554304421286,0.012838351917153363,592.5581978018471,5.1228324069525355,5.122981372127012,0.0
9.704999999999881,-0.2927558227562893,0.012868727805746145,592.6586842573336,4.925824353383777,4.925978896279255,0.0
9.72499999999988,-0.2935351445204426,0.012899049363329794,592.7552312167063,4.728882405046057,4.729042988246339,0.0
9.74499999999988,-0.29431350820442603,0.012929317547495996,592.8478399786159,4.532004215534907,4.532171362477283,0.0
9.76499999999988,-0.295090915434954,0.012959533354041807,592.9365117947227,4.335187432124621,4.335361738176258,0.0
9.78499999999988,-0.29586736972703415,0.012989697820523,593.0212478695641,4.138429695134181,4.138611841297553,0.0
9.804999999999879,-0.29664287662169825,0.013019812033954836,593.1020493604086,3.9417286372383145,3.9419194072727226,0.0
9.824999999999878,-0.2974174438309996,0.0130498771355271,593.1789173770954,3.745081882714567,3.7452821847471123,0.0
9.844999999999878,-0.29819108139122474,0.013079894326750968,593.2518529818587,3.548487046615665,3.5486979407308383,0.0
9.864999999999878,-0.29896380182153914,0.013109864876150557,593.3208571891338,3.35194173385393,3.3521644677609554,0.0
9.884999999999877,-0.29973562028965833,0.013139790126004759,593.3859309653444,3.1554435381822876,3.1556795939745226,0.0
9.904999999999877,-0.3005065547848205,0.013169671499294445,593.4470752286685,2.9589900410513517,2.9592411974697845,0.0
9.924999999999876,-0.3012766262983836,0.01319951050705543,593.5042908487792,2.7625788103168163,2.7628472271223643,0.0
9.944999999999876,-0.30204585901185665,0.013229308755899073,593.5575786465588,2.566207398764006,2.566495733356562,0.0
9.964999999999876,-0.30281428049253867,0.01325906795609858,593.6069393937805,2.369873342405577,2.3701849146991094,0.0
9.984999999999875,-0.30358192189639727,0.013288789929887553,593.652373812754,2.1735741584949935,2.17391319016771,0.0
10.004999999999875,-0.30434881817866666,0.013318476619895504,593.693882575927,1.9773073431753174,1.9776793155388699,0.0
10.024999999999874,-0.30511500831144206,0.013348130097959359,593.7314663054359,1.7810703686529044,1.7814825774679737,0.0
10.044999999999874,-0.3058805355082976,0.01337775257422754,593.7651255725938,1.5848606797358407,1.5853231330945659,0.0
10.064999999999873,-0.3066454474553485,0.01340734640662278,593.7948608973005,1.388675689500467,1.389202639196079,0.0
